replay,user,group,puzzle,ActiveTime,InactiveTime,CreateShape,RotateShape,MoveShape,ScaleShape,DeleteFigure,RotateView,Snapshots,CheckSolution,cube,pyramid,ramp,cylinder,cone,sphere
3. Rotate a Pyramid~1,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,3. Rotate a Pyramid,18.056345999999998,0.0,1,2,0,0,0,0,0,1,0,1,0,0,0,0
Angled Silhouette~2,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette,45.010739,0.0,4,13,0,0,0,1,0,1,2,2,0,0,0,0
8. Combine 2 Ramps~1,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,8. Combine 2 Ramps,30.244367999999994,128.955731,2,4,2,0,0,1,0,1,0,0,2,0,0,0
4. Match Silhouettes~1,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,4. Match Silhouettes,26.815440000000002,0.0,2,0,1,0,0,0,0,1,1,1,0,0,0,0
Bull Market~1,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,Bull Market,88.26172799999999,0.0,5,6,4,1,0,0,0,2,0,0,0,0,4,1
7. Max 2 Boxes~1,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,7. Max 2 Boxes,30.050953000000003,0.0,1,0,2,2,0,0,0,1,1,0,0,0,0,0
Warm Up~1,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,Warm Up,24.030444,0.0,4,0,0,0,0,0,0,1,4,0,0,0,0,0
Pi Henge~1,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,Pi Henge,283.3507450000002,0.0,16,0,6,10,4,6,0,3,16,0,0,0,0,0
9. Scaling Round Objects~1,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,9. Scaling Round Objects,67.679243,0.0,2,0,5,13,0,0,0,1,0,0,0,1,1,0
45-Degree Rotations~1,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations,51.488766999999996,0.0,5,8,0,0,0,0,0,1,0,0,4,0,0,1
1. One Box~1,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,1. One Box,26.753557999999998,0.0,1,0,0,0,0,4,0,1,1,0,0,0,0,0
5. Removing Objects~1,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,5. Removing Objects,21.481412,0.0,3,0,0,0,1,0,0,1,1,1,0,0,1,0
2. Separated Boxes~1,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,2. Separated Boxes,58.395486000000005,0.0,2,0,7,0,0,6,0,2,2,0,0,0,0,0
6. Stretch a Ramp~1,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,6. Stretch a Ramp,32.72138400000001,0.0,1,0,1,2,0,2,0,1,0,0,1,0,0,0
Not Bird~2,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,Not Bird,372.0056769999998,81.04059699999999,12,10,11,9,3,4,0,9,2,3,0,2,2,3
Few Clues~1,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,Few Clues,129.48464300000003,0.0,4,12,4,2,0,5,0,1,0,1,2,0,1,0
Square Cross-Sections~1,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,Square Cross-Sections,40.718876,0.0,4,6,0,0,1,0,0,1,0,1,1,1,0,1
Stranger Shapes~1,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,Stranger Shapes,115.208596,33.584994,2,4,9,4,0,3,3,3,0,2,0,0,0,0
Zzz~1,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,Zzz,114.22130200000001,0.0,4,8,8,0,0,0,2,2,0,0,0,2,2,0
Bird Fez~1,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,Bird Fez,111.74962899999998,0.0,4,2,2,2,1,1,0,2,1,0,0,1,1,1
Ramp Up and Can It~1,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,Ramp Up and Can It,36.49199,0.0,3,0,0,0,1,0,0,1,0,0,1,2,0,0
Object Limits~1,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,Object Limits,47.30595800000002,0.0,1,0,0,4,0,0,0,2,1,0,0,0,0,0
Sugar Cones~1,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,Sugar Cones,28.652155,0.0,2,4,1,0,0,1,0,1,0,0,0,0,2,0
Tall and Small~1,b7b6a911ecb48add616af2d2546f77de,e6af7d42084352a39449e6d0a09b18cd,Tall and Small,110.59315999999998,0.0,2,0,9,7,0,3,1,3,1,0,0,0,0,1
3. Rotate a Pyramid~1,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,3. Rotate a Pyramid,17.911857,0.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
Angled Silhouette~3,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette,68.22471300000001,0.0,3,6,1,1,0,2,0,1,1,2,0,0,0,0
8. Combine 2 Ramps~1,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,8. Combine 2 Ramps,31.879230999999994,0.0,2,4,2,0,0,1,0,1,0,0,2,0,0,0
4. Match Silhouettes~1,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,4. Match Silhouettes,31.143999,0.0,2,0,1,0,0,0,0,1,1,1,0,0,0,0
7. Max 2 Boxes~1,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,7. Max 2 Boxes,31.531556,0.0,1,0,2,2,0,3,0,1,1,0,0,0,0,0
Warm Up~1,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,Warm Up,28.312574000000005,0.0,3,0,1,1,0,0,0,1,3,0,0,0,0,0
9. Scaling Round Objects~1,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,9. Scaling Round Objects,40.85796599999999,0.0,2,0,5,2,0,0,0,1,0,0,0,1,1,0
Pi Henge~2,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,Pi Henge,92.63300999999998,0.0,4,2,6,8,1,6,0,2,3,0,0,1,0,0
1. One Box~2,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,1. One Box,12.196667000000001,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5. Removing Objects~1,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,5. Removing Objects,15.952892,0.0,2,0,0,0,0,0,0,1,0,1,0,0,1,0
2. Separated Boxes~1,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,2. Separated Boxes,54.395756999999996,0.0,2,0,1,0,0,1,0,2,2,0,0,0,0,0
6. Stretch a Ramp~1,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,6. Stretch a Ramp,21.336131,0.0,1,0,2,2,0,1,0,1,0,0,1,0,0,0
Boxes Obscure Spheres~1,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,Boxes Obscure Spheres,213.36679400000006,185.850131,9,4,6,0,4,14,0,3,3,0,0,3,0,3
Square Cross-Sections~1,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,Square Cross-Sections,83.11112400000002,0.0,4,4,4,0,1,17,1,3,0,1,1,1,0,1
Ramp Up and Can It~2,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,Ramp Up and Can It,77.23862800000003,0.0,3,0,14,0,1,10,0,1,1,0,1,1,0,0
Bird Fez~1,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,Bird Fez,42.062365,0.0,3,2,3,3,0,1,0,1,1,1,0,0,0,1
Sugar Cones~1,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,Sugar Cones,58.83349699999999,0.0,2,4,1,0,0,0,0,1,0,0,0,0,2,0
2. Separated Boxes~1,665004d343e4f13c0714a7d0e54d78de,e6af7d42084352a39449e6d0a09b18cd,2. Separated Boxes,52.85003600000001,152.713551,2,0,9,0,0,0,0,4,2,0,0,0,0,0
6. Stretch a Ramp~1,665004d343e4f13c0714a7d0e54d78de,e6af7d42084352a39449e6d0a09b18cd,6. Stretch a Ramp,61.274839,0.0,2,0,4,4,0,4,0,1,0,0,2,0,0,0
1. One Box~1,665004d343e4f13c0714a7d0e54d78de,e6af7d42084352a39449e6d0a09b18cd,1. One Box,243.43180299999997,174.611467,3,0,74,0,2,0,0,1,3,0,0,0,0,0
More Than Meets Your Eye~1,d4fa4c2c02058f0323918427c09248bf,e6af7d42084352a39449e6d0a09b18cd,More Than Meets Your Eye,667.4462890000002,35.912003,17,46,74,10,10,41,6,2,10,0,7,0,0,0
Zzz~1,d4fa4c2c02058f0323918427c09248bf,e6af7d42084352a39449e6d0a09b18cd,Zzz,165.20689399999998,30.050548,4,8,32,2,0,20,1,4,0,0,0,2,2,0
Unnecessary~1,d4fa4c2c02058f0323918427c09248bf,e6af7d42084352a39449e6d0a09b18cd,Unnecessary,128.32540000000003,130.673027,6,0,17,0,3,14,6,2,1,1,0,1,1,2
Ramp Up and Can It~1,d4fa4c2c02058f0323918427c09248bf,e6af7d42084352a39449e6d0a09b18cd,Ramp Up and Can It,263.746954,38.26461,8,0,6,0,5,15,11,6,2,1,4,1,0,0
Tall and Small~1,d4fa4c2c02058f0323918427c09248bf,e6af7d42084352a39449e6d0a09b18cd,Tall and Small,527.139418,90.84285600000001,3,0,48,14,0,71,18,9,2,0,0,0,0,1
2. Separated Boxes~1,e475e17ea1c7251d27d011af6111af63,e6af7d42084352a39449e6d0a09b18cd,2. Separated Boxes,82.27259499999998,0.0,2,0,7,0,0,9,0,4,2,0,0,0,0,0
6. Stretch a Ramp~1,e475e17ea1c7251d27d011af6111af63,e6af7d42084352a39449e6d0a09b18cd,6. Stretch a Ramp,100.95842800000001,0.0,1,0,0,7,0,12,0,1,0,0,1,0,0,0
7. Max 2 Boxes~1,e475e17ea1c7251d27d011af6111af63,e6af7d42084352a39449e6d0a09b18cd,7. Max 2 Boxes,75.326798,0.0,1,0,2,2,0,8,0,1,1,0,0,0,0,0
3. Rotate a Pyramid~1,e475e17ea1c7251d27d011af6111af63,e6af7d42084352a39449e6d0a09b18cd,3. Rotate a Pyramid,112.96547800000002,0.0,1,19,0,0,0,6,0,8,0,1,0,0,0,0
8. Combine 2 Ramps~1,e475e17ea1c7251d27d011af6111af63,e6af7d42084352a39449e6d0a09b18cd,8. Combine 2 Ramps,547.6493779999998,0.0,7,65,32,0,3,66,2,1,0,0,7,0,0,0
Pi Henge~1,e475e17ea1c7251d27d011af6111af63,e6af7d42084352a39449e6d0a09b18cd,Pi Henge,56.86873700000001,0.0,3,0,4,5,0,0,0,1,3,0,0,0,0,0
9. Scaling Round Objects~1,e475e17ea1c7251d27d011af6111af63,e6af7d42084352a39449e6d0a09b18cd,9. Scaling Round Objects,32.99216499999999,0.0,2,0,3,3,0,0,0,2,0,0,0,1,1,0
4. Match Silhouettes~1,e475e17ea1c7251d27d011af6111af63,e6af7d42084352a39449e6d0a09b18cd,4. Match Silhouettes,32.920651,0.0,3,0,1,0,1,0,0,1,2,1,0,0,0,0
1. One Box~1,e475e17ea1c7251d27d011af6111af63,e6af7d42084352a39449e6d0a09b18cd,1. One Box,67.641335,0.0,1,0,6,0,0,15,0,1,1,0,0,0,0,0
5. Removing Objects~1,e475e17ea1c7251d27d011af6111af63,e6af7d42084352a39449e6d0a09b18cd,5. Removing Objects,82.76352800000001,0.0,3,0,2,0,1,10,0,2,1,1,0,0,1,0
3. Rotate a Pyramid~1,5b376caf2913ef3a48a53e38cba2a2f0,e6af7d42084352a39449e6d0a09b18cd,3. Rotate a Pyramid,51.199861000000006,0.0,1,13,0,0,0,0,0,2,0,1,0,0,0,0
Angled Silhouette~1,5b376caf2913ef3a48a53e38cba2a2f0,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette,78.01804999999999,0.0,3,6,1,1,0,1,0,1,1,2,0,0,0,0
8. Combine 2 Ramps~1,5b376caf2913ef3a48a53e38cba2a2f0,e6af7d42084352a39449e6d0a09b18cd,8. Combine 2 Ramps,80.152673,0.0,2,6,4,0,0,8,0,1,0,0,2,0,0,0
4. Match Silhouettes~1,5b376caf2913ef3a48a53e38cba2a2f0,e6af7d42084352a39449e6d0a09b18cd,4. Match Silhouettes,19.649562,0.0,2,0,1,0,0,0,0,1,1,1,0,0,0,0
7. Max 2 Boxes~1,5b376caf2913ef3a48a53e38cba2a2f0,e6af7d42084352a39449e6d0a09b18cd,7. Max 2 Boxes,51.801060000000014,0.0,2,0,3,2,1,0,0,1,2,0,0,0,0,0
Warm Up~1,5b376caf2913ef3a48a53e38cba2a2f0,e6af7d42084352a39449e6d0a09b18cd,Warm Up,61.03845200000001,0.0,2,0,2,2,0,0,0,1,2,0,0,0,0,0
Pi Henge~1,5b376caf2913ef3a48a53e38cba2a2f0,e6af7d42084352a39449e6d0a09b18cd,Pi Henge,126.55419800000003,0.0,3,0,4,5,0,0,0,1,3,0,0,0,0,0
9. Scaling Round Objects~1,5b376caf2913ef3a48a53e38cba2a2f0,e6af7d42084352a39449e6d0a09b18cd,9. Scaling Round Objects,257.7640549999999,0.0,2,0,47,19,0,3,0,1,0,0,0,1,1,0
45-Degree Rotations~1,5b376caf2913ef3a48a53e38cba2a2f0,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations,90.011853,0.0,5,10,0,0,0,0,0,1,0,0,4,0,0,1
1. One Box~1,5b376caf2913ef3a48a53e38cba2a2f0,e6af7d42084352a39449e6d0a09b18cd,1. One Box,21.908465000000003,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5. Removing Objects~1,5b376caf2913ef3a48a53e38cba2a2f0,e6af7d42084352a39449e6d0a09b18cd,5. Removing Objects,45.070741,0.0,3,0,2,0,1,0,0,1,1,1,0,0,1,0
2. Separated Boxes~1,5b376caf2913ef3a48a53e38cba2a2f0,e6af7d42084352a39449e6d0a09b18cd,2. Separated Boxes,41.989041,0.0,2,0,1,0,0,0,0,1,2,0,0,0,0,0
6. Stretch a Ramp~1,5b376caf2913ef3a48a53e38cba2a2f0,e6af7d42084352a39449e6d0a09b18cd,6. Stretch a Ramp,78.01606199999996,0.0,1,0,4,17,0,0,0,1,0,0,1,0,0,0
Pyramids are Strange~3,5b376caf2913ef3a48a53e38cba2a2f0,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange,419.4977719999999,742.345912,4,48,16,12,0,11,0,14,0,4,0,0,0,0
Square Cross-Sections~1,5b376caf2913ef3a48a53e38cba2a2f0,e6af7d42084352a39449e6d0a09b18cd,Square Cross-Sections,690.5108769999996,226.978476,9,8,51,43,3,30,0,13,2,2,2,1,0,2
More Than Meets Your Eye~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,More Than Meets Your Eye,103.735015,45.492474,7,4,14,7,1,11,0,1,4,0,3,0,0,0
3. Rotate a Pyramid~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,3. Rotate a Pyramid,40.69443899999998,0.0,1,3,3,0,0,0,0,3,0,1,0,0,0,0
Angled Silhouette~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette,82.09802000000002,0.0,4,4,0,0,0,24,0,2,2,2,0,0,0,0
8. Combine 2 Ramps~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,8. Combine 2 Ramps,52.337447,0.0,2,6,4,0,0,0,0,1,0,0,2,0,0,0
4. Match Silhouettes~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,4. Match Silhouettes,33.975087,0.0,2,0,7,0,0,0,0,1,1,1,0,0,0,0
Bull Market~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,Bull Market,212.26424699999993,69105.999515,5,6,36,1,0,50,7,2,0,0,0,0,4,1
7. Max 2 Boxes~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,7. Max 2 Boxes,15.340925999999998,0.0,1,0,0,2,0,0,0,1,1,0,0,0,0,0
Warm Up~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,Warm Up,14.015706999999999,0.0,4,0,0,0,0,0,0,1,4,0,0,0,0,0
Pi Henge~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,Pi Henge,68.934609,0.0,3,0,8,5,0,5,0,1,3,0,0,0,0,0
9. Scaling Round Objects~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,9. Scaling Round Objects,56.29965299999999,0.0,2,0,11,2,0,0,0,2,0,0,0,1,1,0
45-Degree Rotations~3,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations,72.22187899999999,0.0,5,14,20,0,0,7,2,1,0,0,4,0,0,1
1. One Box~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,1. One Box,23.444928,0.0,1,0,2,0,0,0,0,1,1,0,0,0,0,0
5. Removing Objects~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,5. Removing Objects,14.508502,0.0,2,0,0,0,0,0,0,1,0,1,0,0,1,0
2. Separated Boxes~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,2. Separated Boxes,32.972779,0.0,2,0,7,0,0,0,0,2,2,0,0,0,0,0
6. Stretch a Ramp~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,6. Stretch a Ramp,39.076392,0.0,2,0,0,12,1,0,0,1,0,0,2,0,0,0
Not Bird~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,Not Bird,44.019118000000006,0.0,3,2,2,1,0,0,0,1,0,1,0,1,0,1
Few Clues~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,Few Clues,116.346792,0.0,4,10,11,2,0,14,3,1,0,0,2,0,2,0
Pyramids are Strange~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange,105.76234199999998,0.0,4,10,14,4,0,12,1,4,0,4,0,0,0,0
Boxes Obscure Spheres~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,Boxes Obscure Spheres,32.84638400000001,0.0,4,4,0,0,0,0,0,1,1,0,0,2,0,1
Square Cross-Sections~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,Square Cross-Sections,64.73592599999999,0.0,3,2,0,0,0,0,0,1,0,1,1,1,0,0
Stranger Shapes~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,Stranger Shapes,99.62948000000003,0.0,2,4,7,2,0,19,1,4,0,2,0,0,0,0
Zzz~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,Zzz,29.614777999999998,0.0,4,8,0,0,0,0,1,1,0,0,0,2,2,0
Unnecessary~2,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,Unnecessary,39.77265500000001,0.0,3,4,2,0,0,6,2,1,0,0,0,1,1,1
Bird Fez~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,Bird Fez,411.1118540000002,0.0,4,10,68,12,1,47,0,8,1,1,0,1,0,1
Ramp Up and Can It~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,Ramp Up and Can It,29.052391,0.0,2,0,0,0,0,0,0,1,0,0,1,1,0,0
Object Limits~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,Object Limits,61.77024499999999,0.0,2,0,1,9,1,0,0,2,2,0,0,0,0,0
Sugar Cones~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,Sugar Cones,30.617604,0.0,2,4,1,0,0,0,0,1,0,0,0,0,2,0
Tall and Small~1,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,Tall and Small,62.79429100000001,155.027901,2,0,5,6,0,5,1,5,1,0,0,0,0,1
Orange Dance~2,7efcb41a92a61b13280d8c19e2fef302,e6af7d42084352a39449e6d0a09b18cd,Orange Dance,441.29284900000016,0.0,7,24,95,14,1,62,19,4,0,0,3,4,0,0
2. Separated Boxes~1,ecc47748b7ef0ae450de9371e64b0b5b,e6af7d42084352a39449e6d0a09b18cd,2. Separated Boxes,36.109418000000005,0.0,2,0,3,0,0,0,0,1,2,0,0,0,0,0
6. Stretch a Ramp~1,ecc47748b7ef0ae450de9371e64b0b5b,e6af7d42084352a39449e6d0a09b18cd,6. Stretch a Ramp,53.69100099999999,0.0,1,0,0,11,0,1,0,2,0,0,1,0,0,0
7. Max 2 Boxes~1,ecc47748b7ef0ae450de9371e64b0b5b,e6af7d42084352a39449e6d0a09b18cd,7. Max 2 Boxes,21.924541,0.0,1,0,0,2,0,0,0,2,1,0,0,0,0,0
3. Rotate a Pyramid~1,ecc47748b7ef0ae450de9371e64b0b5b,e6af7d42084352a39449e6d0a09b18cd,3. Rotate a Pyramid,84.223277,0.0,1,24,0,0,0,0,0,3,0,1,0,0,0,0
8. Combine 2 Ramps~2,ecc47748b7ef0ae450de9371e64b0b5b,e6af7d42084352a39449e6d0a09b18cd,8. Combine 2 Ramps,190.44146399999997,59.879961,6,28,10,0,4,3,0,4,0,0,6,0,0,0
9. Scaling Round Objects~1,ecc47748b7ef0ae450de9371e64b0b5b,e6af7d42084352a39449e6d0a09b18cd,9. Scaling Round Objects,223.779182,180.881718,7,0,6,11,3,0,1,4,0,0,0,3,4,0
4. Match Silhouettes~1,ecc47748b7ef0ae450de9371e64b0b5b,e6af7d42084352a39449e6d0a09b18cd,4. Match Silhouettes,39.968113,0.0,2,0,1,0,0,0,0,1,1,1,0,0,0,0
1. One Box~1,ecc47748b7ef0ae450de9371e64b0b5b,e6af7d42084352a39449e6d0a09b18cd,1. One Box,19.569277,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5. Removing Objects~1,ecc47748b7ef0ae450de9371e64b0b5b,e6af7d42084352a39449e6d0a09b18cd,5. Removing Objects,349.12506,0.0,9,0,48,0,7,14,0,3,1,3,0,0,5,0
More Than Meets Your Eye~1,e71fff89938ec1fe219e736fa36f8b6b,e6af7d42084352a39449e6d0a09b18cd,More Than Meets Your Eye,76.32708800000002,0.0,6,4,4,6,0,1,1,1,4,0,2,0,0,0
3. Rotate a Pyramid~1,e71fff89938ec1fe219e736fa36f8b6b,e6af7d42084352a39449e6d0a09b18cd,3. Rotate a Pyramid,13.438354,0.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
Angled Silhouette~1,e71fff89938ec1fe219e736fa36f8b6b,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette,85.56156199999998,0.0,3,4,7,5,0,3,0,2,1,2,0,0,0,0
8. Combine 2 Ramps~1,e71fff89938ec1fe219e736fa36f8b6b,e6af7d42084352a39449e6d0a09b18cd,8. Combine 2 Ramps,41.555944000000004,0.0,2,4,2,0,0,0,0,1,0,0,2,0,0,0
4. Match Silhouettes~1,e71fff89938ec1fe219e736fa36f8b6b,e6af7d42084352a39449e6d0a09b18cd,4. Match Silhouettes,33.893961,0.0,2,0,7,0,0,0,0,1,1,1,0,0,0,0
7. Max 2 Boxes~1,e71fff89938ec1fe219e736fa36f8b6b,e6af7d42084352a39449e6d0a09b18cd,7. Max 2 Boxes,39.457938,0.0,2,0,0,2,1,0,0,1,2,0,0,0,0,0
Warm Up~1,e71fff89938ec1fe219e736fa36f8b6b,e6af7d42084352a39449e6d0a09b18cd,Warm Up,22.285219000000005,0.0,4,0,0,0,0,0,0,1,4,0,0,0,0,0
Pi Henge~1,e71fff89938ec1fe219e736fa36f8b6b,e6af7d42084352a39449e6d0a09b18cd,Pi Henge,334.394564,0.0,7,0,38,23,1,14,0,2,7,0,0,0,0,0
9. Scaling Round Objects~1,e71fff89938ec1fe219e736fa36f8b6b,e6af7d42084352a39449e6d0a09b18cd,9. Scaling Round Objects,82.731232,0.0,2,0,1,10,0,4,0,3,0,0,0,1,1,0
45-Degree Rotations~1,e71fff89938ec1fe219e736fa36f8b6b,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations,353.83304899999985,0.0,5,16,38,0,0,22,5,6,0,0,4,0,0,1
1. One Box~1,e71fff89938ec1fe219e736fa36f8b6b,e6af7d42084352a39449e6d0a09b18cd,1. One Box,25.766459,0.0,1,0,8,0,0,0,0,1,1,0,0,0,0,0
5. Removing Objects~1,e71fff89938ec1fe219e736fa36f8b6b,e6af7d42084352a39449e6d0a09b18cd,5. Removing Objects,61.07553800000001,0.0,4,0,4,0,1,4,0,1,1,1,0,0,2,0
2. Separated Boxes~1,e71fff89938ec1fe219e736fa36f8b6b,e6af7d42084352a39449e6d0a09b18cd,2. Separated Boxes,63.393055,0.0,2,0,19,0,0,0,0,3,2,0,0,0,0,0
6. Stretch a Ramp~1,e71fff89938ec1fe219e736fa36f8b6b,e6af7d42084352a39449e6d0a09b18cd,6. Stretch a Ramp,84.634362,0.0,2,0,0,14,1,0,0,2,0,0,2,0,0,0
Not Bird~1,e71fff89938ec1fe219e736fa36f8b6b,e6af7d42084352a39449e6d0a09b18cd,Not Bird,138.7592179999999,167.638091,5,4,6,5,2,17,2,4,1,0,0,2,1,1
Pyramids are Strange~1,e71fff89938ec1fe219e736fa36f8b6b,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange,134.91351899999995,0.0,4,10,7,1,0,5,6,5,0,4,0,0,0,0
Boxes Obscure Spheres~2,e71fff89938ec1fe219e736fa36f8b6b,e6af7d42084352a39449e6d0a09b18cd,Boxes Obscure Spheres,69.415994,0.0,5,4,0,0,1,7,2,2,2,0,0,2,0,1
Square Cross-Sections~1,e71fff89938ec1fe219e736fa36f8b6b,e6af7d42084352a39449e6d0a09b18cd,Square Cross-Sections,233.213029,0.0,6,18,2,10,3,9,0,3,0,1,1,2,0,2
Stranger Shapes~1,e71fff89938ec1fe219e736fa36f8b6b,e6af7d42084352a39449e6d0a09b18cd,Stranger Shapes,68.66212700000001,0.0,2,4,7,4,0,3,3,2,0,2,0,0,0,0
Unnecessary~2,e71fff89938ec1fe219e736fa36f8b6b,e6af7d42084352a39449e6d0a09b18cd,Unnecessary,333.93413699999985,67.304403,10,124,25,0,7,76,11,3,3,0,0,2,3,2
Bird Fez~1,e71fff89938ec1fe219e736fa36f8b6b,e6af7d42084352a39449e6d0a09b18cd,Bird Fez,51.658121,0.0,3,2,1,1,0,2,0,1,1,0,0,0,1,1
