Competence,TypeTag,Tag,AnnotationTime,FinalAnnotationTime,Game,User,SequenceOrder,Level,Group,Replay
rotation,Global,4,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,21,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
cam_perspective,Global,3,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,21,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
snapshots,Global,4,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,21,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
prim_shapes,Global,4,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,21,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
scale_shapes,Global,4,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,21,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
locate_shapes,Global,4,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,21,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
action_seq,Global,4,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,21,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
rotation,Global,3,,,Shadowspect,beecc47689704115072807cd992ddc7b,11,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
cam_perspective,Global,3,,,Shadowspect,beecc47689704115072807cd992ddc7b,11,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
snapshots,Global,1,,,Shadowspect,beecc47689704115072807cd992ddc7b,11,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
prim_shapes,Global,3,,,Shadowspect,beecc47689704115072807cd992ddc7b,11,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
locate_shapes,Global,3,,,Shadowspect,beecc47689704115072807cd992ddc7b,11,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
scale_shapes,Global,4,,,Shadowspect,beecc47689704115072807cd992ddc7b,11,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
action_seq,Global,2,,,Shadowspect,beecc47689704115072807cd992ddc7b,11,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
rotation,Global,0,,,Shadowspect,beecc47689704115072807cd992ddc7b,12,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
cam_perspective,Global,3,,,Shadowspect,beecc47689704115072807cd992ddc7b,12,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
snapshots,Global,2,,,Shadowspect,beecc47689704115072807cd992ddc7b,12,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
prim_shapes,Global,4,,,Shadowspect,beecc47689704115072807cd992ddc7b,12,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
locate_shapes,Global,3,,,Shadowspect,beecc47689704115072807cd992ddc7b,12,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
scale_shapes,Global,2,,,Shadowspect,beecc47689704115072807cd992ddc7b,12,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
action_seq,Global,2,,,Shadowspect,beecc47689704115072807cd992ddc7b,12,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
rotation,Global,4,,,Shadowspect,beecc47689704115072807cd992ddc7b,13,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
cam_perspective,Global,3,,,Shadowspect,beecc47689704115072807cd992ddc7b,13,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
snapshots,Global,4,,,Shadowspect,beecc47689704115072807cd992ddc7b,13,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
prim_shapes,Global,0,,,Shadowspect,beecc47689704115072807cd992ddc7b,13,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
locate_shapes,Global,4,,,Shadowspect,beecc47689704115072807cd992ddc7b,13,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
scale_shapes,Global,0,,,Shadowspect,beecc47689704115072807cd992ddc7b,13,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
action_seq,Global,4,,,Shadowspect,beecc47689704115072807cd992ddc7b,13,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
rotation,Global,2,,,Shadowspect,beecc47689704115072807cd992ddc7b,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~2
cam_perspective,Global,3,,,Shadowspect,beecc47689704115072807cd992ddc7b,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~2
snapshots,Global,4,,,Shadowspect,beecc47689704115072807cd992ddc7b,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~2
prim_shapes,Global,0,,,Shadowspect,beecc47689704115072807cd992ddc7b,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~2
scale_shapes,Global,4,,,Shadowspect,beecc47689704115072807cd992ddc7b,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~2
locate_shapes,Global,4,,,Shadowspect,beecc47689704115072807cd992ddc7b,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~2
action_seq,Global,3,,,Shadowspect,beecc47689704115072807cd992ddc7b,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~2
rotation,Global,3,,,Shadowspect,beecc47689704115072807cd992ddc7b,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
cam_perspective,Global,4,,,Shadowspect,beecc47689704115072807cd992ddc7b,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
snapshots,Global,4,,,Shadowspect,beecc47689704115072807cd992ddc7b,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
prim_shapes,Global,4,,,Shadowspect,beecc47689704115072807cd992ddc7b,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
locate_shapes,Global,4,,,Shadowspect,beecc47689704115072807cd992ddc7b,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
scale_shapes,Global,4,,,Shadowspect,beecc47689704115072807cd992ddc7b,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
action_seq,Global,4,,,Shadowspect,beecc47689704115072807cd992ddc7b,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
rotation,Global,4,,,Shadowspect,92477c49111067683732d8dfc987d006,13,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
cam_perspective,Global,4,,,Shadowspect,92477c49111067683732d8dfc987d006,13,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
snapshots,Global,3,,,Shadowspect,92477c49111067683732d8dfc987d006,13,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
prim_shapes,Global,4,,,Shadowspect,92477c49111067683732d8dfc987d006,13,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
locate_shapes,Global,2,,,Shadowspect,92477c49111067683732d8dfc987d006,13,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
scale_shapes,Global,3,,,Shadowspect,92477c49111067683732d8dfc987d006,13,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
action_seq,Global,2,,,Shadowspect,92477c49111067683732d8dfc987d006,13,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
rotation,Global,0,,,Shadowspect,92477c49111067683732d8dfc987d006,14,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
cam_perspective,Global,1,,,Shadowspect,92477c49111067683732d8dfc987d006,14,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
snapshots,Global,3,,,Shadowspect,92477c49111067683732d8dfc987d006,14,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
prim_shapes,Global,4,,,Shadowspect,92477c49111067683732d8dfc987d006,14,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
scale_shapes,Global,2,,,Shadowspect,92477c49111067683732d8dfc987d006,14,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
action_seq,Global,2,,,Shadowspect,92477c49111067683732d8dfc987d006,14,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
locate_shapes,Global,3,,,Shadowspect,92477c49111067683732d8dfc987d006,14,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
rotation,Global,3,,,Shadowspect,92477c49111067683732d8dfc987d006,15,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
prim_shapes,Global,0,,,Shadowspect,92477c49111067683732d8dfc987d006,15,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
scale_shapes,Global,1,,,Shadowspect,92477c49111067683732d8dfc987d006,15,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
locate_shapes,Global,2,,,Shadowspect,92477c49111067683732d8dfc987d006,15,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
cam_perspective,Global,3,,,Shadowspect,92477c49111067683732d8dfc987d006,15,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
snapshots,Global,4,,,Shadowspect,92477c49111067683732d8dfc987d006,15,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
action_seq,Global,2,,,Shadowspect,92477c49111067683732d8dfc987d006,15,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
rotation,Global,2,,,Shadowspect,92477c49111067683732d8dfc987d006,16,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
cam_perspective,Global,2,,,Shadowspect,92477c49111067683732d8dfc987d006,16,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
snapshots,Global,2,,,Shadowspect,92477c49111067683732d8dfc987d006,16,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
prim_shapes,Global,0,,,Shadowspect,92477c49111067683732d8dfc987d006,16,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
scale_shapes,Global,4,,,Shadowspect,92477c49111067683732d8dfc987d006,16,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
locate_shapes,Global,4,,,Shadowspect,92477c49111067683732d8dfc987d006,16,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
action_seq,Global,2,,,Shadowspect,92477c49111067683732d8dfc987d006,16,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
rotation,Global,3,,,Shadowspect,92477c49111067683732d8dfc987d006,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
cam_perspective,Global,4,,,Shadowspect,92477c49111067683732d8dfc987d006,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
snapshots,Global,4,,,Shadowspect,92477c49111067683732d8dfc987d006,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
prim_shapes,Global,4,,,Shadowspect,92477c49111067683732d8dfc987d006,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
scale_shapes,Global,4,,,Shadowspect,92477c49111067683732d8dfc987d006,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
locate_shapes,Global,4,,,Shadowspect,92477c49111067683732d8dfc987d006,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
action_seq,Global,3,,,Shadowspect,92477c49111067683732d8dfc987d006,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
rotation,Global,3,,,Shadowspect,be92bec7a507e83c33700633c0a59255,12,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
cam_perspective,Global,1,,,Shadowspect,be92bec7a507e83c33700633c0a59255,12,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
snapshots,Global,3,,,Shadowspect,be92bec7a507e83c33700633c0a59255,12,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
prim_shapes,Global,3,,,Shadowspect,be92bec7a507e83c33700633c0a59255,12,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
locate_shapes,Global,2,,,Shadowspect,be92bec7a507e83c33700633c0a59255,12,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
scale_shapes,Global,4,,,Shadowspect,be92bec7a507e83c33700633c0a59255,12,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
action_seq,Global,2,,,Shadowspect,be92bec7a507e83c33700633c0a59255,12,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
rotation,Global,0,,,Shadowspect,be92bec7a507e83c33700633c0a59255,13,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
snapshots,Global,4,,,Shadowspect,be92bec7a507e83c33700633c0a59255,13,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
cam_perspective,Global,3,,,Shadowspect,be92bec7a507e83c33700633c0a59255,13,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
prim_shapes,Global,4,,,Shadowspect,be92bec7a507e83c33700633c0a59255,13,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
scale_shapes,Global,3,,,Shadowspect,be92bec7a507e83c33700633c0a59255,13,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
locate_shapes,Global,3,,,Shadowspect,be92bec7a507e83c33700633c0a59255,13,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
action_seq,Global,3,,,Shadowspect,be92bec7a507e83c33700633c0a59255,13,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
rotation,Global,4,,,Shadowspect,be92bec7a507e83c33700633c0a59255,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
cam_perspective,Global,2,,,Shadowspect,be92bec7a507e83c33700633c0a59255,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
snapshots,Global,1,,,Shadowspect,be92bec7a507e83c33700633c0a59255,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
prim_shapes,Global,0,,,Shadowspect,be92bec7a507e83c33700633c0a59255,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
scale_shapes,Global,3,,,Shadowspect,be92bec7a507e83c33700633c0a59255,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
locate_shapes,Global,2,,,Shadowspect,be92bec7a507e83c33700633c0a59255,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
action_seq,Global,2,,,Shadowspect,be92bec7a507e83c33700633c0a59255,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
rotation,Global,0,,,Shadowspect,be92bec7a507e83c33700633c0a59255,17,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~2
cam_perspective,Global,3,,,Shadowspect,be92bec7a507e83c33700633c0a59255,17,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~2
snapshots,Global,4,,,Shadowspect,be92bec7a507e83c33700633c0a59255,17,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~2
prim_shapes,Global,4,,,Shadowspect,be92bec7a507e83c33700633c0a59255,17,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~2
scale_shapes,Global,4,,,Shadowspect,be92bec7a507e83c33700633c0a59255,17,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~2
locate_shapes,Global,4,,,Shadowspect,be92bec7a507e83c33700633c0a59255,17,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~2
action_seq,Global,3,,,Shadowspect,be92bec7a507e83c33700633c0a59255,17,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~2
rotation,Global,4,,,Shadowspect,be92bec7a507e83c33700633c0a59255,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
cam_perspective,Global,3,,,Shadowspect,be92bec7a507e83c33700633c0a59255,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
snapshots,Global,4,,,Shadowspect,be92bec7a507e83c33700633c0a59255,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
prim_shapes,Global,4,,,Shadowspect,be92bec7a507e83c33700633c0a59255,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
locate_shapes,Global,3,,,Shadowspect,be92bec7a507e83c33700633c0a59255,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
scale_shapes,Global,4,,,Shadowspect,be92bec7a507e83c33700633c0a59255,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
action_seq,Global,3,,,Shadowspect,be92bec7a507e83c33700633c0a59255,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
